B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,Influence,Zone,Cost
2524,437096,34.051402,-118.247851,23:18,23:19,Bridal Shop,383,1.709821429,1,0.172835186
2525,437096,34.051402,-118.247851,23:20,23:21,Stadium,151,0.449404762,1,0.040470196
2526,437096,34.051402,-118.247851,23:21,23:22,Ethiopian Restaurant,127,0.188988095,1,0.020662539
2527,437096,34.051402,-118.247851,23:22,23:23,Fish & Chips Shop,483,0.71875,1,0.073748436
2528,437096,34.051402,-118.247851,23:26,23:27,Australian Restaurant,562,0.836309524,1,0.080767169
2529,437096,34.051402,-118.247851,23:27,23:28,Arts & Crafts Store,434,1.291666667,1,0.13080684
2530,437096,34.051402,-118.247851,23:30,23:31,Latin American Restaurant,246,0.366071429,1,0.033120322
2531,437096,34.051402,-118.247851,23:31,23:32,Gluten-free Restaurant,661,1.967261905,1,0.18882431
2532,437096,34.051402,-118.247851,23:33,23:34,Miscellaneous Shop,160,0.238095238,1,0.0236132
2533,437096,34.051402,-118.247851,23:39,23:40,Parking,567,0.84375,1,0.086788491
2534,437096,34.051402,-118.247851,23:42,23:43,Pet Store,521,0.775297619,1,0.079022215
2535,437096,34.051402,-118.247851,23:47,23:48,Residential Building (Apartment / Condo),98,0.145833333,1,0.01455472
2536,437096,34.051402,-118.247851,23:48,23:49,Beach,381,0.566964286,1,0.061299078
2537,437096,34.051402,-118.247851,23:50,23:51,Cuban Restaurant,192,0.571428571,1,0.060390804
3594,443959,34.043418,-118.248138,0:00,0:01,Castle,634,0.943452381,1,0.087350849
3595,443959,34.043418,-118.248138,0:03,0:04,Military Base,185,0.275297619,1,0.030154229
3596,443959,34.043418,-118.248138,0:04,0:05,Beer Garden,105,0.15625,1,0.014706924
3597,443959,34.043418,-118.248138,0:06,0:07,Wings Joint,208,0.30952381,1,0.032793641
3598,443959,34.043418,-118.248138,0:10,0:11,Hot Dog Joint,262,0.389880952,1,0.037687632
3599,443959,34.043418,-118.248138,0:13,0:14,Automotive Shop,355,0.52827381,1,0.05576142
3600,443959,34.043418,-118.248138,0:15,0:16,Shop & Service,463,0.688988095,1,0.062764254
3601,443959,34.043418,-118.248138,0:21,0:22,Furniture / Home Store,153,0.455357143,1,0.042504881
3602,443959,34.043418,-118.248138,0:26,0:27,Brazilian Restaurant,455,0.677083333,1,0.061183747
3603,443959,34.043418,-118.248138,0:29,0:30,Sporting Goods Shop,179,0.266369048,1,0.025207718
3604,443959,34.043418,-118.248138,0:31,0:32,Hobby Shop,360,0.535714286,1,0.054083811
3605,443959,34.043418,-118.248138,0:33,0:34,Japanese Restaurant,165,0.245535714,1,0.025863669
3606,443959,34.043418,-118.248138,0:38,0:39,Salad Place,235,0.349702381,1,0.032858527
3607,443959,34.043418,-118.248138,0:39,0:40,Motorcycle Shop,515,0.766369048,1,0.081666542
3608,443959,34.043418,-118.248138,0:41,0:42,Deli / Bodega,361,0.537202381,1,0.049114363
3609,443959,34.043418,-118.248138,0:45,0:46,Office,534,0.794642857,1,0.071633016
3610,443959,34.043418,-118.248138,0:48,0:49,City,471,0.700892857,1,0.066402174
3611,443959,34.043418,-118.248138,0:53,0:54,Garden Center,640,1.904761905,1,0.184377131
3612,443959,34.043418,-118.248138,0:56,0:57,Science Museum,574,0.854166667,1,0.084862727
3613,443959,34.043418,-118.248138,0:58,0:59,College Stadium,280,0.416666667,1,0.038214623
3614,443959,34.043418,-118.248138,1:02,1:03,Video Game Store,617,0.918154762,1,0.091579629
3615,443959,34.043418,-118.248138,1:03,1:04,Library,419,0.623511905,1,0.058033238
3616,443959,34.043418,-118.248138,1:04,1:05,Garden Center,339,0.504464286,1,0.04736862
3617,443959,34.043418,-118.248138,1:05,1:06,Flea Market,653,0.97172619,1,0.092872889
3618,443959,34.043418,-118.248138,1:08,1:09,Sporting Goods Shop,164,0.244047619,1,0.025251436
3619,443959,34.043418,-118.248138,1:13,1:14,Eastern European Restaurant,139,0.206845238,1,0.019542838
3620,443959,34.043418,-118.248138,1:14,1:15,Park,193,0.287202381,1,0.029149712
3621,443959,34.043418,-118.248138,1:16,1:17,Thrift / Vintage Store,542,0.806547619,1,0.078987014
3622,443959,34.043418,-118.248138,1:17,1:18,Rental Car Location,218,0.324404762,1,0.032527153
3623,443959,34.043418,-118.248138,1:18,1:19,Cupcake Shop,204,0.607142857,1,0.059967187
3624,443959,34.043418,-118.248138,1:21,1:22,Fast Food Restaurant,206,0.306547619,1,0.03046251
3625,443959,34.043418,-118.248138,1:23,1:24,Video Game Store,419,0.623511905,1,0.063512389
3626,443959,34.043418,-118.248138,1:29,1:30,Internet Cafe,386,0.574404762,1,0.062689292
3627,443959,34.043418,-118.248138,1:31,1:32,Scenic Lookout,507,0.754464286,1,0.075266718
3628,443959,34.043418,-118.248138,1:32,1:33,Law School,144,0.214285714,1,0.02275413
3629,443959,34.043418,-118.248138,1:37,1:38,BBQ Joint,264,0.392857143,1,0.037245633
3630,443959,34.043418,-118.248138,1:38,1:39,Cuban Restaurant,614,0.913690476,1,0.09283074
3631,443959,34.043418,-118.248138,1:42,1:43,Pet Store,537,2.397321429,1,0.255001777
3632,443959,34.043418,-118.248138,1:43,1:44,French Restaurant,438,1.303571429,1,0.128104725
3633,443959,34.043418,-118.248138,1:44,1:45,Record Shop,352,0.523809524,1,0.056078246
3634,443959,34.043418,-118.248138,1:45,1:46,Convenience Store,421,1.879464286,1,0.199944042
3635,443959,34.043418,-118.248138,1:50,1:51,Spa / Massage,578,0.860119048,1,0.088572648
3636,443959,34.043418,-118.248138,1:52,1:53,Hotel,588,0.875,1,0.091514465
3637,443959,34.043418,-118.248138,1:54,1:55,Arts & Entertainment,525,0.78125,1,0.081286556
3638,443959,34.043418,-118.248138,1:56,1:57,Performing Arts Venue,539,0.802083333,1,0.075742619
3639,443959,34.043418,-118.248138,1:58,1:59,Casino,494,0.735119048,1,0.08030434
3640,443959,34.043418,-118.248138,1:59,2:00,Asian Restaurant,211,0.62797619,1,0.061888487
3641,443959,34.043418,-118.248138,2:01,2:02,Music Venue,251,0.74702381,1,0.073288027
3642,443959,34.043418,-118.248138,2:03,2:04,Pet Service,314,0.467261905,1,0.045475478
3643,443959,34.043418,-118.248138,2:04,2:05,Recycling Facility,354,0.526785714,1,0.056333512
3644,443959,34.043418,-118.248138,2:05,2:06,Furniture / Home Store,582,0.866071429,1,0.080508125
3645,443959,34.043418,-118.248138,2:06,2:07,Market,372,0.553571429,1,0.053764123
3646,443959,34.043418,-118.248138,2:13,2:14,Hot Dog Joint,617,0.918154762,1,0.099683057
3647,443959,34.043418,-118.248138,2:14,2:15,Tanning Salon,244,0.726190476,1,0.069908027
3648,443959,34.043418,-118.248138,2:15,2:16,Other Nightlife,244,0.363095238,1,0.0398585
3649,443959,34.043418,-118.248138,2:18,2:19,Flea Market,547,0.813988095,1,0.078771562
3650,443959,34.043418,-118.248138,2:19,2:20,Train Station,119,0.177083333,1,0.018221537
3651,443959,34.043418,-118.248138,2:20,2:21,Food & Drink Shop,526,1.56547619,1,0.154855591
3652,443959,34.043418,-118.248138,2:21,2:22,Ferry,117,0.174107143,1,0.015879449
3653,443959,34.043418,-118.248138,2:25,2:26,Pet Store,147,0.21875,1,0.020141083
3654,443959,34.043418,-118.248138,2:27,2:28,Department Store,395,0.587797619,1,0.059228653
3655,443959,34.043418,-118.248138,2:28,2:29,Department Store,442,0.657738095,1,0.063907019
3656,443959,34.043418,-118.248138,2:29,2:30,Filipino Restaurant,306,0.455357143,1,0.046811008
3657,443959,34.043418,-118.248138,2:31,2:32,Convenience Store,281,0.836309524,1,0.088471262
3658,443959,34.043418,-118.248138,2:32,2:33,Jewelry Store,331,0.492559524,1,0.051484379
3659,443959,34.043418,-118.248138,2:33,2:34,Camera Store,577,0.858630952,1,0.09331221
3660,443959,34.043418,-118.248138,2:36,2:37,Pet Store,301,0.447916667,1,0.045118658
3661,443959,34.043418,-118.248138,2:37,2:38,General Entertainment,282,0.419642857,1,0.042397969
3662,443959,34.043418,-118.248138,2:42,2:43,Gluten-free Restaurant,671,1.99702381,1,0.213222917
3663,443959,34.043418,-118.248138,2:44,2:45,Thrift / Vintage Store,260,0.386904762,1,0.03784267
3664,443959,34.043418,-118.248138,2:45,2:46,Tea Room,311,0.462797619,1,0.047716037
3665,443959,34.043418,-118.248138,2:49,2:50,Bar,475,0.706845238,1,0.072198031
3666,443959,34.043418,-118.248138,2:50,2:51,Gas Station / Garage,625,0.930059524,1,0.101562289
3667,443959,34.043418,-118.248138,2:54,2:55,Sorority House,430,0.639880952,1,0.06195014
3668,443959,34.043418,-118.248138,3:00,3:01,Shop & Service,476,0.708333333,1,0.075372078
3669,443959,34.043418,-118.248138,3:01,3:02,Mobile Phone Shop,178,0.264880952,1,0.028575771
3670,443959,34.043418,-118.248138,3:02,3:03,Vegetarian / Vegan Restaurant,101,0.150297619,1,0.015771058
3671,443959,34.043418,-118.248138,3:03,3:04,Video Game Store,90,0.267857143,1,0.024233445
3672,443959,34.043418,-118.248138,3:04,3:05,Rest Area,228,0.678571429,1,0.069115535
3673,443959,34.043418,-118.248138,3:16,3:17,Caribbean Restaurant,454,2.026785714,1,0.22156952
3674,443959,34.043418,-118.248138,3:17,3:18,Cemetery,489,0.727678571,1,0.071834949
3675,443959,34.043418,-118.248138,3:18,3:19,Ramen / Noodle House,402,0.598214286,1,0.0653974
3676,443959,34.043418,-118.248138,3:21,3:22,Hotel,229,0.34077381,1,0.03460799
3677,443959,34.043418,-118.248138,3:23,3:24,Molecular Gastronomy Restaurant,644,0.958333333,1,0.104152564
3678,443959,34.043418,-118.248138,3:30,3:31,University,82,0.12202381,1,0.011801789
3679,443959,34.043418,-118.248138,3:33,3:34,Beer Garden,365,1.086309524,1,0.106618714
3680,443959,34.043418,-118.248138,3:38,3:39,Mall,547,0.813988095,1,0.088310966
3681,443959,34.043418,-118.248138,3:40,3:41,Stadium,375,0.558035714,1,0.053883503
3682,443959,34.043418,-118.248138,3:44,3:45,Vietnamese Restaurant,147,0.21875,1,0.023049707
3683,443959,34.043418,-118.248138,3:46,3:47,Mexican Restaurant,605,0.900297619,1,0.09379222
3684,443959,34.043418,-118.248138,3:53,3:54,Tea Room,385,0.572916667,1,0.060935199
3685,443959,34.043418,-118.248138,3:56,3:57,Historic Site,93,0.138392857,1,0.012910461
3686,443959,34.043418,-118.248138,3:58,3:59,Ferry,114,0.508928571,1,0.048885393
3687,443959,34.043418,-118.248138,4:02,4:03,Filipino Restaurant,654,1.946428571,1,0.213829416
3688,443959,34.043418,-118.248138,4:07,4:08,Music School,149,0.22172619,1,0.021008312
3689,443959,34.043418,-118.248138,4:11,4:12,Arcade,362,0.538690476,1,0.059076087
3690,443959,34.043418,-118.248138,4:18,4:19,Pet Service,136,0.404761905,1,0.038011302
3691,443959,34.043418,-118.248138,4:22,4:23,Snack Place,386,0.574404762,1,0.052425005
3692,443959,34.043418,-118.248138,4:23,4:24,Sandwich Place,124,0.18452381,1,0.017814753
3693,443959,34.043418,-118.248138,4:24,4:25,Financial or Legal Service,381,0.566964286,1,0.051994322
3694,443959,34.043418,-118.248138,4:25,4:26,Ramen / Noodle House,96,0.142857143,1,0.014445238
3695,443959,34.043418,-118.248138,4:28,4:29,Malaysian Restaurant,300,0.446428571,1,0.040375292
3696,443959,34.043418,-118.248138,4:46,4:47,Garden,478,1.422619048,1,0.147736631
3697,443959,34.043418,-118.248138,4:47,4:48,Video Game Store,609,0.90625,1,0.081901152
3698,443959,34.043418,-118.248138,4:51,4:52,Gluten-free Restaurant,389,1.736607143,1,0.184190957
3699,443959,34.043418,-118.248138,4:55,4:56,Theater,468,0.696428571,1,0.073113968
3700,443959,34.043418,-118.248138,4:57,4:58,Tea Room,558,1.660714286,1,0.166557513
3701,443959,34.043418,-118.248138,4:59,5:00,Newsstand,519,0.772321429,1,0.078934195
3702,443959,34.043418,-118.248138,5:00,5:01,Bakery,307,0.456845238,1,0.045999551
3703,443959,34.043418,-118.248138,5:01,5:02,Pet Store,545,0.811011905,1,0.075403538
3704,443959,34.043418,-118.248138,5:03,5:04,Dim Sum Restaurant,363,0.540178571,1,0.058514083
3705,443959,34.043418,-118.248138,5:04,5:05,Turkish Restaurant,567,0.84375,1,0.077865256
3706,443959,34.043418,-118.248138,5:05,5:06,Plaza,495,0.736607143,1,0.073815013
3707,443959,34.043418,-118.248138,5:07,5:08,Camera Store,108,0.160714286,1,0.016997893
3708,443959,34.043418,-118.248138,5:08,5:09,Pool Hall,526,1.56547619,1,0.143890933
3709,443959,34.043418,-118.248138,5:10,5:11,Shop & Service,319,0.474702381,1,0.051022521
3710,443959,34.043418,-118.248138,5:11,5:12,Mediterranean Restaurant,280,0.833333333,1,0.083526604
3711,443959,34.043418,-118.248138,5:13,5:14,Shrine,316,0.94047619,1,0.100545082
3712,443959,34.043418,-118.248138,5:16,5:17,Gym / Fitness Center,141,0.419642857,1,0.040468309
3713,443959,34.043418,-118.248138,5:20,5:21,Arcade,210,0.3125,1,0.029891048
3714,443959,34.043418,-118.248138,5:24,5:25,Dumpling Restaurant,345,0.513392857,1,0.054060987
3715,443959,34.043418,-118.248138,5:25,5:26,Board Shop,654,3.892857143,1,0.375775141
3716,443959,34.043418,-118.248138,5:27,5:28,Thrift / Vintage Store,348,0.517857143,1,0.054198427
3717,443959,34.043418,-118.248138,5:28,5:29,Cuban Restaurant,86,0.12797619,1,0.013818761
3718,443959,34.043418,-118.248138,5:32,5:33,Laundry Service,620,2.767857143,1,0.252781669
3719,443959,34.043418,-118.248138,5:34,5:35,Beach,174,0.258928571,1,0.026800015
3720,443959,34.043418,-118.248138,5:36,5:37,History Museum,649,1.931547619,1,0.181310326
3721,443959,34.043418,-118.248138,5:39,5:40,Australian Restaurant,504,0.75,1,0.079799969
3722,443959,34.043418,-118.248138,5:40,5:41,Nail Salon,353,0.525297619,1,0.05459962
3723,443959,34.043418,-118.248138,5:41,5:42,Greek Restaurant,234,0.348214286,1,0.035418422
3724,443959,34.043418,-118.248138,5:43,5:44,South American Restaurant,392,0.583333333,1,0.056872315
3725,443959,34.043418,-118.248138,5:45,5:46,Cuban Restaurant,286,0.425595238,1,0.044835848
3726,443959,34.043418,-118.248138,5:47,5:48,Antique Shop,481,1.431547619,1,0.129538311
3727,443959,34.043418,-118.248138,5:50,5:51,Greek Restaurant,563,2.513392857,1,0.232639476
3728,443959,34.043418,-118.248138,5:51,5:52,BBQ Joint,560,0.833333333,1,0.081215385
3729,443959,34.043418,-118.248138,5:56,5:57,Smoke Shop,557,0.828869048,1,0.089123573
3730,443959,34.043418,-118.248138,5:58,5:59,Parking,357,0.53125,1,0.050541465
3731,443959,34.043418,-118.248138,5:59,6:00,Pet Service,157,0.233630952,1,0.022357338
3732,443959,34.043418,-118.248138,6:01,6:02,Wings Joint,503,1.49702381,1,0.157761074
3733,443959,34.043418,-118.248138,6:02,6:03,Market,182,0.270833333,1,0.029461409
3734,443959,34.043418,-118.248138,6:05,6:06,Drugstore / Pharmacy,334,0.994047619,1,0.092129433
3735,443959,34.043418,-118.248138,6:09,6:10,Flower Shop,507,0.754464286,1,0.073259409
3736,443959,34.043418,-118.248138,6:12,6:13,Racetrack,320,0.476190476,1,0.050230264
3737,443959,34.043418,-118.248138,6:14,6:15,River,225,0.334821429,1,0.032534053
3738,443959,34.043418,-118.248138,6:22,6:23,Road,641,0.953869048,1,0.100674929
3739,443959,34.043418,-118.248138,6:35,6:36,Synagogue,346,0.514880952,1,0.048772002
3740,443959,34.043418,-118.248138,6:40,6:41,Art Gallery,666,1.982142857,1,0.183029644
3741,443959,34.043418,-118.248138,6:43,6:44,Stadium,168,0.25,1,0.023035121
3742,443959,34.043418,-118.248138,6:45,6:46,Food Truck,90,0.133928571,1,0.014171277
3743,443959,34.043418,-118.248138,6:47,6:48,Ramen / Noodle House,107,0.15922619,1,0.014635635
3744,443959,34.043418,-118.248138,6:52,6:53,Science Museum,250,0.37202381,1,0.039226953
3745,443959,34.043418,-118.248138,6:54,6:55,Bridal Shop,617,0.918154762,1,0.097961893
3746,443959,34.043418,-118.248138,6:57,6:58,Residential Building (Apartment / Condo),486,0.723214286,1,0.069239428
3747,443959,34.043418,-118.248138,6:58,6:59,Concert Hall,368,1.095238095,1,0.117534803
3748,443959,34.043418,-118.248138,7:01,7:02,Middle Eastern Restaurant,469,0.697916667,1,0.071362681
3749,443959,34.043418,-118.248138,7:03,7:04,Playground,244,0.726190476,1,0.066083422
3750,443959,34.043418,-118.248138,7:23,7:24,Dim Sum Restaurant,533,0.793154762,1,0.072804819
3751,443959,34.043418,-118.248138,7:24,7:25,Tapas Restaurant,104,0.154761905,1,0.014550058
3752,443959,34.043418,-118.248138,7:33,7:34,Bus Station,428,1.910714286,1,0.207690885
3753,443959,34.043418,-118.248138,7:34,7:35,Dummy,88,0.130952381,1,0.013784378
3754,443959,34.043418,-118.248138,7:39,7:40,Shop & Service,481,0.71577381,1,0.065086912
3755,443959,34.043418,-118.248138,7:42,7:43,Moving Target,231,0.34375,1,0.032796979
3756,443959,34.043418,-118.248138,7:50,7:51,Gym / Fitness Center,338,0.50297619,1,0.050645356
3757,443959,34.043418,-118.248138,7:55,7:56,Burrito Place,328,0.488095238,1,0.045247858
3758,443959,34.043418,-118.248138,7:57,7:58,Breakfast Spot,471,0.700892857,1,0.076161567
3759,443959,34.043418,-118.248138,7:59,8:00,Salad Place,457,1.360119048,1,0.149041437
3760,443959,34.043418,-118.248138,8:03,8:04,Molecular Gastronomy Restaurant,466,0.693452381,1,0.070032388
3761,443959,34.043418,-118.248138,8:04,8:05,Internet Cafe,282,0.419642857,1,0.044168364
3762,443959,34.043418,-118.248138,8:16,8:17,Sporting Goods Shop,422,0.62797619,1,0.069024804
3763,443959,34.043418,-118.248138,8:17,8:18,Mac & Cheese Joint,625,0.930059524,1,0.092803465
3764,443959,34.043418,-118.248138,8:18,8:19,Planetarium,518,0.770833333,1,0.075640927
3765,443959,34.043418,-118.248138,8:19,8:20,Department Store,402,1.196428571,1,0.11943273
3766,443959,34.043418,-118.248138,8:22,8:23,Shop & Service,195,0.290178571,1,0.028052694
3767,443959,34.043418,-118.248138,8:24,8:25,Other Great Outdoors,274,0.81547619,1,0.088788846
3768,443959,34.043418,-118.248138,8:25,8:26,Soup Place,637,0.947916667,1,0.096553072
3769,443959,34.043418,-118.248138,8:27,8:28,Bar,588,0.875,1,0.085225314
3770,443959,34.043418,-118.248138,8:29,8:30,Fast Food Restaurant,368,0.547619048,1,0.053943455
3771,443959,34.043418,-118.248138,8:32,8:33,Cosmetics Shop,358,1.06547619,1,0.105714669
3772,443959,34.043418,-118.248138,8:33,8:34,College & University,385,0.572916667,1,0.062590834
3773,443959,34.043418,-118.248138,8:34,8:35,Spiritual Center,335,0.498511905,1,0.050420966
3774,443959,34.043418,-118.248138,8:36,8:37,Southern / Soul Food Restaurant,598,0.889880952,1,0.096606322
3775,443959,34.043418,-118.248138,8:41,8:42,Neighborhood,660,0.982142857,1,0.106802879
3776,443959,34.043418,-118.248138,8:44,8:45,General Travel,511,2.28125,1,0.220189158
3777,443959,34.043418,-118.248138,8:45,8:46,Flea Market,622,0.925595238,1,0.092018226
3778,443959,34.043418,-118.248138,8:47,8:48,Southern / Soul Food Restaurant,108,0.160714286,1,0.014708637
3779,443959,34.043418,-118.248138,8:50,8:51,Gym / Fitness Center,436,1.297619048,1,0.123547944
3780,443959,34.043418,-118.248138,8:53,8:54,Bagel Shop,212,0.31547619,1,0.028428123
3781,443959,34.043418,-118.248138,8:55,8:56,French Restaurant,339,1.008928571,1,0.097647052
3782,443959,34.043418,-118.248138,9:02,9:03,Coffee Shop,178,0.794642857,1,0.081202064
3783,443959,34.043418,-118.248138,9:06,9:07,Newsstand,587,0.873511905,1,0.083175909
3784,443959,34.043418,-118.248138,9:07,9:08,Paper / Office Supplies Store,313,0.46577381,1,0.044738518
3785,443959,34.043418,-118.248138,9:08,9:09,Student Center,459,0.683035714,1,0.06677616
3786,443959,34.043418,-118.248138,9:10,9:11,Pizza Place,312,0.464285714,1,0.044214986
3787,443959,34.043418,-118.248138,9:15,9:16,Restaurant,347,0.516369048,1,0.054257451
3788,443959,34.043418,-118.248138,9:16,9:17,Hot Dog Joint,597,0.888392857,1,0.089131702
3789,443959,34.043418,-118.248138,9:20,9:21,Nightlife Spot,80,0.119047619,1,0.010764173
3790,443959,34.043418,-118.248138,9:21,9:22,Aquarium,386,0.574404762,1,0.06261785
3791,443959,34.043418,-118.248138,9:32,9:33,Mexican Restaurant,563,0.837797619,1,0.079234233
3792,443959,34.043418,-118.248138,9:34,9:35,Automotive Shop,443,1.318452381,1,0.143592829
3793,443959,34.043418,-118.248138,9:35,9:36,Embassy / Consulate,255,0.379464286,1,0.036634977
3794,443959,34.043418,-118.248138,9:38,9:39,Car Dealership,145,0.21577381,1,0.022436811
